event_a,event_b,shared_scenarios_count,shared_scenarios,jaccard_similarity,total_scenarios_a,total_scenarios_b
SCDoodadsCreatedPacket,SCOneUnitMovementPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCDoodadsCreatedPacket,SCSkillEndedPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4,4,10
SCDoodadsCreatedPacket,SCSkillFiredPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4,4,10
SCDoodadsCreatedPacket,SCTargetChangedPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.3333,4,12
SCDoodadsCreatedPacket,SCTimeOfDayPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.3077,4,13
SCDoodadsCreatedPacket,SCUnitModelPostureChangedPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCDoodadsCreatedPacket,SCUnitPointsPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4,4,10
SCDoodadsCreatedPacket,lifecycle:trace_started,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCDoodadsCreatedPacket,movement:move_begin,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4444,4,9
SCDoodadsCreatedPacket,movement:move_stop,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4444,4,9
SCDoodadsCreatedPacket,movement:movement_update,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.8,4,5
SCDoodadsCreatedPacket,packet:packet_in,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCDoodadsCreatedPacket,packet:packet_out,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCDoodadsCreatedPacket,skill:skill_requested,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4444,4,9
SCDoodadsRemovedPacket,SCOneUnitMovementPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCDoodadsRemovedPacket,SCSkillEndedPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4,4,10
SCDoodadsRemovedPacket,SCSkillFiredPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4,4,10
SCDoodadsRemovedPacket,SCTargetChangedPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.3333,4,12
SCDoodadsRemovedPacket,SCTimeOfDayPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.3077,4,13
SCDoodadsRemovedPacket,SCUnitModelPostureChangedPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCDoodadsRemovedPacket,SCUnitPointsPacket,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4,4,10
SCDoodadsRemovedPacket,lifecycle:trace_started,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCDoodadsRemovedPacket,movement:move_begin,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4444,4,9
SCDoodadsRemovedPacket,movement:move_stop,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4444,4,9
SCDoodadsRemovedPacket,movement:movement_update,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.8,4,5
SCDoodadsRemovedPacket,packet:packet_in,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCDoodadsRemovedPacket,packet:packet_out,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCDoodadsRemovedPacket,skill:skill_requested,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4444,4,9
SCItemTaskSuccessPacket,SCNpcInteractionSkillListPacket,4,"buy_chick,human_potato_plant,quest_accept_and_turnin,sell_items",0.3333,10,6
SCItemTaskSuccessPacket,SCSkillStartedPacket,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4,10,4
SCItemTaskSuccessPacket,resource:money_changed,4,"buy_chick,human_potato_plant,quest_accept_and_turnin,sell_items",0.4,10,4
SCItemTaskSuccessPacket,world:doodad_phase_changed,4,"harvest_chicken,human_potato_plant,pick_potato,place_chick",0.4,10,4
SCNpcInteractionSkillListPacket,resource:money_changed,4,"buy_chick,human_potato_plant,quest_accept_and_turnin,sell_items",0.6667,6,4
SCOneUnitMovementPacket,SCSkillStartedPacket,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,14,4
SCOneUnitMovementPacket,resource:money_changed,4,"buy_chick,human_potato_plant,quest_accept_and_turnin,sell_items",0.2857,14,4
SCOneUnitMovementPacket,world:doodad_phase_changed,4,"harvest_chicken,human_potato_plant,pick_potato,place_chick",0.2857,14,4
SCSkillEndedPacket,SCSkillStartedPacket,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4,10,4
SCSkillFiredPacket,SCSkillStartedPacket,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4,10,4
SCSkillStartedPacket,SCTargetChangedPacket,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.3333,4,12
SCSkillStartedPacket,SCTimeOfDayPacket,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.3077,4,13
SCSkillStartedPacket,SCUnitModelPostureChangedPacket,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCSkillStartedPacket,SCUnitPointsPacket,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4,4,10
SCSkillStartedPacket,lifecycle:trace_started,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCSkillStartedPacket,movement:move_begin,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4444,4,9
SCSkillStartedPacket,movement:move_stop,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4444,4,9
SCSkillStartedPacket,packet:packet_in,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCSkillStartedPacket,packet:packet_out,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.2857,4,14
SCSkillStartedPacket,skill:skill_requested,4,"harvest_chicken,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4444,4,9
SCTimeOfDayPacket,resource:money_changed,4,"buy_chick,human_potato_plant,quest_accept_and_turnin,sell_items",0.3077,13,4
SCUnitModelPostureChangedPacket,resource:money_changed,4,"buy_chick,human_potato_plant,quest_accept_and_turnin,sell_items",0.2857,14,4
SCUnitModelPostureChangedPacket,world:doodad_phase_changed,4,"harvest_chicken,human_potato_plant,pick_potato,place_chick",0.2857,14,4
lifecycle:trace_started,resource:money_changed,4,"buy_chick,human_potato_plant,quest_accept_and_turnin,sell_items",0.2857,14,4
lifecycle:trace_started,world:doodad_phase_changed,4,"harvest_chicken,human_potato_plant,pick_potato,place_chick",0.2857,14,4
movement:movement_update,skill:skill_requested,4,"combat_basic_melee,human_potato_plant,pick_potato,quest_accept_and_turnin",0.4,5,9
packet:packet_in,resource:money_changed,4,"buy_chick,human_potato_plant,quest_accept_and_turnin,sell_items",0.2857,14,4
packet:packet_in,world:doodad_phase_changed,4,"harvest_chicken,human_potato_plant,pick_potato,place_chick",0.2857,14,4
packet:packet_out,resource:money_changed,4,"buy_chick,human_potato_plant,quest_accept_and_turnin,sell_items",0.2857,14,4
packet:packet_out,world:doodad_phase_changed,4,"harvest_chicken,human_potato_plant,pick_potato,place_chick",0.2857,14,4
CSMoveUnitPacket,CompressedGamePackets,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.2857,14,4
CSStartSkillPacket,CompressedGamePackets,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.4444,9,4
CompressedGamePackets,PingPacket,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.2857,4,14
CompressedGamePackets,PongPacket,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.2857,4,14
CompressedGamePackets,SCChatMessagePacket,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.2857,4,14
CompressedGamePackets,SCOneUnitMovementPacket,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.2857,4,14
CompressedGamePackets,SCSkillEndedPacket,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.4,4,10
CompressedGamePackets,SCSkillFiredPacket,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.4,4,10
CompressedGamePackets,SCTargetChangedPacket,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.3333,4,12
CompressedGamePackets,SCTimeOfDayPacket,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.3077,4,13
CompressedGamePackets,SCUnitModelPostureChangedPacket,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.2857,4,14
CompressedGamePackets,SCUnitPointsPacket,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.4,4,10
CompressedGamePackets,lifecycle:trace_started,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.2857,4,14
CompressedGamePackets,lifecycle:trace_stopped,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.3077,4,13
CompressedGamePackets,packet:packet_in,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.2857,4,14
CompressedGamePackets,packet:packet_out,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.2857,4,14
CompressedGamePackets,skill:instant_cast,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.6667,4,6
CompressedGamePackets,skill:skill_requested,4,"combat_basic_melee,combat_basic_ranged,quest_accept_and_turnin,use_bag_consumable",0.4444,4,9
CSChangeTargetPacket,skill:instant_cast,4,"combat_basic_melee,combat_basic_ranged,mount_horse,quest_accept_and_turnin",0.3636,9,6
lifecycle:trace_stopped,movement:movement_update,4,"combat_basic_melee,dismount_horse,pick_potato,quest_accept_and_turnin",0.2857,13,5
CSChangeMateTargetPacket,CSCreateSkillControllerPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.75,3,4
CSChangeMateTargetPacket,CSMoveUnitPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
CSChangeMateTargetPacket,CSStartSkillPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3333,3,9
CSChangeMateTargetPacket,PingPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
CSChangeMateTargetPacket,PongPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
CSChangeMateTargetPacket,SCChatMessagePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
CSChangeMateTargetPacket,SCItemTaskSuccessPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,3,10
CSChangeMateTargetPacket,SCMateSpawnedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",1.0,3,3
CSChangeMateTargetPacket,SCMateStatePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",1.0,3,3
CSChangeMateTargetPacket,SCOneUnitMovementPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
CSChangeMateTargetPacket,SCSkillEndedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,3,10
CSChangeMateTargetPacket,SCSkillFiredPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,3,10
CSChangeMateTargetPacket,SCTargetChangedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.25,3,12
CSChangeMateTargetPacket,SCTimeOfDayPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2308,3,13
CSChangeMateTargetPacket,SCUnitModelPostureChangedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
CSChangeMateTargetPacket,SCUnitPointsPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,3,10
CSChangeMateTargetPacket,SCUnitStatePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.75,3,4
CSChangeMateTargetPacket,lifecycle:trace_started,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
CSChangeMateTargetPacket,lifecycle:trace_stopped,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2308,3,13
CSChangeMateTargetPacket,packet:packet_in,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
CSChangeMateTargetPacket,packet:packet_out,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
CSChangeMateTargetPacket,skill:instant_cast,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.5,3,6
CSChangeMateTargetPacket,skill:skill_requested,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3333,3,9
CSCreateSkillControllerPacket,CSSendChatMessagePacket,3,"dismount_horse,mount_horse,summon_dismiss_pet",0.2727,4,10
CSCreateSkillControllerPacket,CSStartSkillPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,4,9
CSCreateSkillControllerPacket,SCItemTaskSuccessPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2727,4,10
CSCreateSkillControllerPacket,SCMateSpawnedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.75,4,3
CSCreateSkillControllerPacket,SCMateStatePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.75,4,3
CSCreateSkillControllerPacket,SCUnitStatePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.6,4,4
CSCreateSkillControllerPacket,movement:move_begin,3,"dismount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,4,9
CSCreateSkillControllerPacket,movement:move_stop,3,"dismount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,4,9
CSCreateSkillControllerPacket,skill:instant_cast,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.4286,4,6
CSCreateSkillControllerPacket,skill:skill_requested,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,4,9
CSMoveUnitPacket,SCMateSpawnedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,14,3
CSMoveUnitPacket,SCMateStatePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,14,3
CSMoveUnitPacket,SCUnitsRemovedPacket,3,"combat_basic_melee,quest_accept_and_turnin,summon_dismiss_pet",0.2143,14,3
CSStartSkillPacket,SCMateSpawnedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3333,9,3
CSStartSkillPacket,SCMateStatePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3333,9,3
CSStartSkillPacket,SCUnitsRemovedPacket,3,"combat_basic_melee,quest_accept_and_turnin,summon_dismiss_pet",0.3333,9,3
PingPacket,SCMateSpawnedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,14,3
PingPacket,SCMateStatePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,14,3
PingPacket,SCUnitsRemovedPacket,3,"combat_basic_melee,quest_accept_and_turnin,summon_dismiss_pet",0.2143,14,3
PongPacket,SCMateSpawnedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,14,3
PongPacket,SCMateStatePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,14,3
PongPacket,SCUnitsRemovedPacket,3,"combat_basic_melee,quest_accept_and_turnin,summon_dismiss_pet",0.2143,14,3
SCChatMessagePacket,SCMateSpawnedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,14,3
SCChatMessagePacket,SCMateStatePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,14,3
SCChatMessagePacket,SCUnitsRemovedPacket,3,"combat_basic_melee,quest_accept_and_turnin,summon_dismiss_pet",0.2143,14,3
SCItemTaskSuccessPacket,SCMateSpawnedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,10,3
SCItemTaskSuccessPacket,SCMateStatePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,10,3
SCMateSpawnedPacket,SCMateStatePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",1.0,3,3
SCMateSpawnedPacket,SCOneUnitMovementPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
SCMateSpawnedPacket,SCSkillEndedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,3,10
SCMateSpawnedPacket,SCSkillFiredPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,3,10
SCMateSpawnedPacket,SCTargetChangedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.25,3,12
SCMateSpawnedPacket,SCTimeOfDayPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2308,3,13
SCMateSpawnedPacket,SCUnitModelPostureChangedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
SCMateSpawnedPacket,SCUnitPointsPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,3,10
SCMateSpawnedPacket,SCUnitStatePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.75,3,4
SCMateSpawnedPacket,lifecycle:trace_started,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
SCMateSpawnedPacket,lifecycle:trace_stopped,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2308,3,13
SCMateSpawnedPacket,packet:packet_in,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
SCMateSpawnedPacket,packet:packet_out,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
SCMateSpawnedPacket,skill:instant_cast,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.5,3,6
SCMateSpawnedPacket,skill:skill_requested,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3333,3,9
SCMateStatePacket,SCOneUnitMovementPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
SCMateStatePacket,SCSkillEndedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,3,10
SCMateStatePacket,SCSkillFiredPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,3,10
SCMateStatePacket,SCTargetChangedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.25,3,12
SCMateStatePacket,SCTimeOfDayPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2308,3,13
SCMateStatePacket,SCUnitModelPostureChangedPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
SCMateStatePacket,SCUnitPointsPacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3,3,10
SCMateStatePacket,SCUnitStatePacket,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.75,3,4
SCMateStatePacket,lifecycle:trace_started,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
SCMateStatePacket,lifecycle:trace_stopped,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2308,3,13
SCMateStatePacket,packet:packet_in,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
SCMateStatePacket,packet:packet_out,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.2143,3,14
SCMateStatePacket,skill:instant_cast,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.5,3,6
SCMateStatePacket,skill:skill_requested,3,"mount_horse,quest_accept_and_turnin,summon_dismiss_pet",0.3333,3,9
